,season,yr,mnth,hr,weekday,workingday,weathersit,casual,registered,cnt,temp,atemp,hum,windspeed
173,1.0,0.0,1.0,12.0,6.0,0.0,2.0,8.0,90.0,98.0,-1.542435397728818,-1.7107351142034033,-0.19834820041438292,1.578737306555293
174,1.0,0.0,1.0,13.0,6.0,0.0,1.0,7.0,95.0,102.0,-1.542435397728818,-1.7107351142034033,-0.9810968470010791,1.310021276401392
175,1.0,0.0,1.0,14.0,6.0,0.0,1.0,12.0,83.0,95.0,-1.542435397728818,-1.7986053311199375,-1.6072957642704362,0.09809394577440259
176,1.0,0.0,1.0,15.0,6.0,0.0,1.0,5.0,69.0,74.0,-1.542435397728818,-1.7986053311199375,-1.6072957642704362,2.3866888603066188
177,1.0,0.0,1.0,16.0,6.0,0.0,1.0,8.0,68.0,76.0,-1.6463056975495205,-1.9749276869193402,-1.7638454935877756,2.3866888603066188
178,1.0,0.0,1.0,17.0,6.0,0.0,1.0,5.0,64.0,69.0,-1.7501759973702227,-2.0633798258022087,-1.3463795487415373,0.09809394577440259
179,1.0,0.0,1.0,18.0,6.0,0.0,1.0,3.0,52.0,55.0,-1.854046297190925,-2.0633798258022087,-1.242013062529978,1.040403514602679
180,1.0,0.0,1.0,19.0,6.0,0.0,1.0,4.0,26.0,30.0,-1.854046297190925,-2.0633798258022087,-1.3985627918473171,0.636427737727016
181,1.0,0.0,1.0,20.0,6.0,0.0,1.0,0.0,28.0,28.0,-1.9579165970116275,-2.0633798258022087,-1.3985627918473171,0.636427737727016
182,1.0,0.0,1.0,21.0,6.0,0.0,1.0,2.0,35.0,37.0,-1.9579165970116275,-2.151250042718743,-1.242013062529978,1.578737306555293
183,1.0,0.0,1.0,22.0,6.0,0.0,1.0,1.0,33.0,34.0,-1.9579165970116275,-2.151250042718743,-1.3985627918473171,1.8483550683540055
184,1.0,0.0,1.0,23.0,6.0,0.0,1.0,0.0,22.0,22.0,-2.06178689683233,-2.4160245374010145,-1.242013062529978,2.3866888603066188
185,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,24.0,25.0,-2.06178689683233,-2.3275723985181456,-1.0854633332126387,1.8483550683540055
186,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,12.0,12.0,-2.06178689683233,-2.4160245374010145,-1.0854633332126387,2.5210468753835693
187,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,11.0,11.0,-2.06178689683233,-2.4160245374010145,-0.8767303607895195,2.5210468753835693
188,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,4.0,4.0,-2.06178689683233,-2.3275723985181456,-0.8767303607895195,2.1170710985079064
189,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,-2.165657196653032,-2.239702181601612,-0.5114476590490612,0.09809394577440259
190,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,-2.165657196653032,-2.239702181601612,-0.5114476590490612,0.09809394577440259
191,1.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,-2.06178689683233,-2.239702181601612,-0.7201806314721804,0.906045499525729
192,1.0,0.0,1.0,7.0,0.0,0.0,1.0,1.0,5.0,6.0,-2.165657196653032,-2.239702181601612,-0.5114476590490612,0.09809394577440259
193,1.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,10.0,10.0,-2.06178689683233,-2.239702181601612,-0.7201806314721804,0.906045499525729
194,1.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,19.0,19.0,-1.9579165970116275,-2.3275723985181456,-0.8767303607895195,0.09809394577440259
195,1.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,49.0,49.0,-1.854046297190925,-2.151250042718743,-1.0332800901068588,1.8483550683540055
196,1.0,0.0,1.0,11.0,0.0,0.0,1.0,2.0,47.0,49.0,-1.7501759973702227,-2.0633798258022087,-1.189829819424198,0.09809394577440259
197,1.0,0.0,1.0,12.0,0.0,0.0,1.0,4.0,79.0,83.0,-1.6463056975495205,-1.9749276869193402,-1.3463795487415373,2.3866888603066188
198,1.0,0.0,1.0,13.0,0.0,0.0,1.0,6.0,69.0,75.0,-1.542435397728818,-1.7986053311199375,-1.5029292780588765,2.3866888603066188
199,1.0,0.0,1.0,14.0,0.0,0.0,1.0,8.0,64.0,72.0,-1.438565097908116,-1.7107351142034033,-1.6072957642704362,2.5210468753835693
200,1.0,0.0,1.0,15.0,0.0,0.0,1.0,5.0,77.0,82.0,-1.438565097908116,-1.6222829753205343,-1.450746034953097,1.578737306555293
201,1.0,0.0,1.0,16.0,0.0,0.0,1.0,13.0,79.0,92.0,-1.542435397728818,-1.7986053311199375,-1.5029292780588765,2.3866888603066188
202,1.0,0.0,1.0,17.0,0.0,0.0,1.0,3.0,59.0,62.0,-1.6463056975495205,-1.887057470002806,-1.3463795487415373,1.8483550683540055
203,1.0,0.0,1.0,18.0,0.0,0.0,1.0,4.0,44.0,48.0,-1.7501759973702227,-1.9749276869193402,-1.189829819424198,1.310021276401392
204,1.0,0.0,1.0,19.0,0.0,0.0,1.0,1.0,40.0,41.0,-1.7501759973702227,-1.9749276869193402,-1.0332800901068588,1.310021276401392
205,1.0,0.0,1.0,20.0,0.0,0.0,1.0,0.0,38.0,38.0,-1.854046297190925,-2.0633798258022087,-0.8767303607895195,0.636427737727016
206,1.0,0.0,1.0,21.0,0.0,0.0,1.0,1.0,19.0,20.0,-1.854046297190925,-2.151250042718743,-0.8767303607895195,2.1170710985079064
207,1.0,0.0,1.0,22.0,0.0,0.0,1.0,5.0,10.0,15.0,-1.854046297190925,-2.0633798258022087,-0.8767303607895195,1.040403514602679
208,1.0,0.0,1.0,23.0,0.0,0.0,1.0,0.0,6.0,6.0,-1.9579165970116275,-1.9749276869193402,-0.6679973883664005,0.09809394577440259
209,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,5.0,-1.9579165970116275,-2.0633798258022087,-0.6679973883664005,0.906045499525729
210,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.9579165970116275,-2.0633798258022087,-0.6679973883664005,0.906045499525729
211,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,-1.9579165970116275,-2.0633798258022087,-0.6679973883664005,0.3677117075731151
212,1.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.9579165970116275,-2.0633798258022087,-0.6679973883664005,0.3677117075731151
213,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,-2.06178689683233,-2.0633798258022087,-0.4592644159432813,-0.44023984617821105
214,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,3.0,3.0,-2.06178689683233,-2.151250042718743,-0.4592644159432813,0.636427737727016
215,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,31.0,31.0,-1.9579165970116275,-2.0633798258022087,-0.6679973883664005,0.906045499525729
216,1.0,0.0,1.0,7.0,1.0,1.0,1.0,2.0,75.0,77.0,-1.9579165970116275,-2.0633798258022087,-0.6679973883664005,0.3677117075731151
217,1.0,0.0,1.0,8.0,1.0,1.0,2.0,4.0,184.0,188.0,-1.9579165970116275,-2.0633798258022087,-0.6679973883664005,0.906045499525729
218,1.0,0.0,1.0,9.0,1.0,1.0,2.0,2.0,92.0,94.0,-1.854046297190925,-2.0633798258022087,-0.6679973883664005,0.636427737727016
219,1.0,0.0,1.0,10.0,1.0,1.0,2.0,0.0,31.0,31.0,-1.854046297190925,-2.0633798258022087,-0.6679973883664005,1.040403514602679
220,1.0,0.0,1.0,11.0,1.0,1.0,2.0,2.0,28.0,30.0,-1.7501759973702227,-1.9749276869193402,-0.82454711768374,0.906045499525729
221,1.0,0.0,1.0,12.0,1.0,1.0,2.0,5.0,47.0,52.0,-1.542435397728818,-1.7107351142034033,-1.189829819424198,0.906045499525729
222,1.0,0.0,1.0,13.0,1.0,1.0,2.0,4.0,50.0,54.0,-1.542435397728818,-1.7107351142034033,-1.189829819424198,0.906045499525729
223,1.0,0.0,1.0,14.0,1.0,1.0,2.0,0.0,47.0,47.0,-1.542435397728818,-1.6222829753205343,-1.189829819424198,0.3677117075731151
224,1.0,0.0,1.0,15.0,1.0,1.0,2.0,2.0,43.0,45.0,-1.542435397728818,-1.6222829753205343,-1.189829819424198,0.3677117075731151
225,1.0,0.0,1.0,16.0,1.0,1.0,1.0,4.0,70.0,74.0,-1.542435397728818,-1.5344127584040002,-1.189829819424198,-0.44023984617821105
226,1.0,0.0,1.0,17.0,1.0,1.0,1.0,4.0,174.0,178.0,-1.542435397728818,-1.4459606195211314,-1.189829819424198,-0.708955876332112
227,1.0,0.0,1.0,18.0,1.0,1.0,1.0,1.0,154.0,155.0,-1.542435397728818,-1.6222829753205343,-1.189829819424198,0.3677117075731151
228,1.0,0.0,1.0,19.0,1.0,1.0,1.0,3.0,92.0,95.0,-1.7501759973702227,-1.7986053311199375,-0.82454711768374,-0.17062208437949827
229,1.0,0.0,1.0,20.0,1.0,1.0,1.0,1.0,73.0,74.0,-1.7501759973702227,-1.7986053311199375,-0.6679973883664005,-0.17062208437949827
230,1.0,0.0,1.0,21.0,1.0,1.0,1.0,1.0,37.0,38.0,-1.854046297190925,-1.9749276869193402,-0.19834820041438292,0.09809394577440259
231,1.0,0.0,1.0,22.0,1.0,1.0,1.0,2.0,22.0,24.0,-1.854046297190925,-1.887057470002806,-0.19834820041438292,-0.17062208437949827
232,1.0,0.0,1.0,23.0,1.0,1.0,1.0,0.0,18.0,18.0,-1.854046297190925,-1.887057470002806,-0.19834820041438292,-0.17062208437949827
233,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,10.0,12.0,-1.854046297190925,-1.7986053311199375,-0.19834820041438292,-0.708955876332112
234,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,3.0,-1.854046297190925,-1.887057470002806,-0.19834820041438292,-0.17062208437949827
235,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,3.0,3.0,-1.7501759973702227,-1.887057470002806,-0.40708117283750156,0.09809394577440259
236,1.0,0.0,1.0,5.0,2.0,1.0,2.0,0.0,6.0,6.0,-1.7501759973702227,-1.7107351142034033,-0.40708117283750156,-0.44023984617821105
237,1.0,0.0,1.0,6.0,2.0,1.0,2.0,0.0,27.0,27.0,-1.7501759973702227,-1.7107351142034033,-0.40708117283750156,-0.44023984617821105
238,1.0,0.0,1.0,7.0,2.0,1.0,2.0,2.0,97.0,99.0,-1.7501759973702227,-1.4459606195211314,-0.40708117283750156,-1.6512654451603888
239,1.0,0.0,1.0,8.0,2.0,1.0,2.0,3.0,214.0,217.0,-1.6463056975495205,-1.5344127584040002,-0.6158141452606207,-0.8433138914090624
240,1.0,0.0,1.0,9.0,2.0,1.0,2.0,3.0,127.0,130.0,-1.6463056975495205,-1.6222829753205343,-0.6158141452606207,-0.17062208437949827
241,1.0,0.0,1.0,10.0,2.0,1.0,2.0,3.0,51.0,54.0,-1.542435397728818,-1.5344127584040002,-0.6158141452606207,-0.17062208437949827
242,1.0,0.0,1.0,11.0,2.0,1.0,2.0,4.0,31.0,35.0,-1.542435397728818,-1.5344127584040002,-0.82454711768374,-0.44023984617821105
243,1.0,0.0,1.0,12.0,2.0,1.0,2.0,2.0,55.0,57.0,-1.542435397728818,-1.4459606195211314,-0.6158141452606207,-0.708955876332112
244,1.0,0.0,1.0,13.0,2.0,1.0,2.0,6.0,46.0,52.0,-1.542435397728818,-1.4459606195211314,-0.19834820041438292,-0.8433138914090624
245,1.0,0.0,1.0,14.0,2.0,1.0,2.0,3.0,60.0,63.0,-1.542435397728818,-1.4459606195211314,-0.19834820041438292,-0.8433138914090624
246,1.0,0.0,1.0,15.0,2.0,1.0,2.0,2.0,45.0,47.0,-1.7501759973702227,-1.6222829753205343,0.8974999048069924,-0.8433138914090624
247,1.0,0.0,1.0,16.0,2.0,1.0,2.0,4.0,72.0,76.0,-1.7501759973702227,-1.887057470002806,1.2105993634416705,0.3677117075731151
248,1.0,0.0,1.0,17.0,2.0,1.0,2.0,6.0,130.0,136.0,-1.7501759973702227,-1.887057470002806,1.2105993634416705,0.3677117075731151
249,1.0,0.0,1.0,18.0,2.0,1.0,3.0,1.0,94.0,95.0,-1.7501759973702227,-1.7107351142034033,1.5758820651821293,-0.708955876332112
250,1.0,0.0,1.0,19.0,2.0,1.0,3.0,0.0,51.0,51.0,-1.7501759973702227,-1.4459606195211314,1.5758820651821293,-1.6512654451603888
251,1.0,0.0,1.0,20.0,2.0,1.0,3.0,0.0,32.0,32.0,-1.7501759973702227,-1.887057470002806,1.5758820651821293,0.09809394577440259
252,1.0,0.0,1.0,21.0,2.0,1.0,3.0,0.0,20.0,20.0,-1.7501759973702227,-1.6222829753205343,1.2105993634416705,-0.8433138914090624
253,1.0,0.0,1.0,22.0,2.0,1.0,3.0,1.0,28.0,29.0,-1.7501759973702227,-1.7107351142034033,1.5758820651821293,-0.708955876332112
254,1.0,0.0,1.0,23.0,2.0,1.0,3.0,1.0,18.0,19.0,-1.7501759973702227,-1.6222829753205343,1.5758820651821293,-0.8433138914090624
255,1.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,7.0,7.0,-1.7501759973702227,-1.6222829753205343,1.2105993634416705,-0.8433138914090624
256,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,6.0,6.0,-1.7501759973702227,-1.7107351142034033,1.2105993634416705,-0.708955876332112
257,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,-1.854046297190925,-1.887057470002806,1.2105993634416705,-0.44023984617821105
258,1.0,0.0,1.0,5.0,3.0,1.0,1.0,0.0,5.0,5.0,-1.854046297190925,-1.887057470002806,1.2105993634416705,-0.17062208437949827
259,1.0,0.0,1.0,6.0,3.0,1.0,1.0,0.0,16.0,16.0,-1.9579165970116275,-1.887057470002806,1.5758820651821293,-0.44023984617821105
260,1.0,0.0,1.0,7.0,3.0,1.0,1.0,0.0,54.0,54.0,-1.854046297190925,-1.887057470002806,0.3234842306434145,-0.44023984617821105
261,1.0,0.0,1.0,8.0,3.0,1.0,1.0,3.0,125.0,128.0,-1.7501759973702227,-1.7986053311199375,-0.19834820041438292,-0.17062208437949827
262,1.0,0.0,1.0,9.0,3.0,1.0,1.0,3.0,78.0,81.0,-1.7501759973702227,-1.9749276869193402,-0.19834820041438292,1.310021276401392
263,1.0,0.0,1.0,10.0,3.0,1.0,1.0,0.0,39.0,39.0,-1.6463056975495205,-1.7107351142034033,-0.40708117283750156,0.3677117075731151
264,1.0,0.0,1.0,11.0,3.0,1.0,1.0,3.0,32.0,35.0,-1.542435397728818,-1.7107351142034033,-0.6158141452606207,1.8483550683540055
265,1.0,0.0,1.0,12.0,3.0,1.0,1.0,3.0,52.0,55.0,-1.542435397728818,-1.887057470002806,-0.82454711768374,0.09809394577440259
266,1.0,0.0,1.0,13.0,3.0,1.0,1.0,0.0,49.0,49.0,-1.438565097908116,-1.6222829753205343,-0.9810968470010791,1.578737306555293
267,1.0,0.0,1.0,14.0,3.0,1.0,1.0,0.0,44.0,44.0,-1.542435397728818,-1.7107351142034033,-0.82454711768374,1.310021276401392
268,1.0,0.0,1.0,15.0,3.0,1.0,1.0,1.0,48.0,49.0,-1.542435397728818,-1.7986053311199375,-0.82454711768374,2.1170710985079064
269,1.0,0.0,1.0,16.0,3.0,1.0,1.0,5.0,63.0,68.0,-1.438565097908116,-1.6222829753205343,-0.9810968470010791,1.310021276401392
270,1.0,0.0,1.0,17.0,3.0,1.0,1.0,0.0,139.0,139.0,-1.542435397728818,-1.7107351142034033,-0.82454711768374,1.578737306555293
271,1.0,0.0,1.0,18.0,3.0,1.0,1.0,2.0,135.0,137.0,-1.542435397728818,-1.887057470002806,-0.82454711768374,0.09809394577440259
272,1.0,0.0,1.0,19.0,3.0,1.0,1.0,1.0,82.0,83.0,-1.6463056975495205,-1.887057470002806,-0.82454711768374,2.1170710985079064
273,1.0,0.0,1.0,20.0,3.0,1.0,1.0,2.0,54.0,56.0,-1.7501759973702227,-1.9749276869193402,-0.6679973883664005,1.310021276401392
274,1.0,0.0,1.0,21.0,3.0,1.0,1.0,0.0,57.0,57.0,-1.7501759973702227,-1.9749276869193402,-0.40708117283750156,1.310021276401392
275,1.0,0.0,1.0,22.0,3.0,1.0,1.0,1.0,32.0,33.0,-1.7501759973702227,-2.0633798258022087,-0.40708117283750156,2.3866888603066188
276,1.0,0.0,1.0,23.0,3.0,1.0,1.0,1.0,19.0,20.0,-1.854046297190925,-2.151250042718743,-0.19834820041438292,2.1170710985079064
277,1.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,6.0,7.0,-1.854046297190925,-2.0633798258022087,-0.19834820041438292,0.906045499525729
278,1.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,2.0,2.0,-1.854046297190925,-2.0633798258022087,-0.6679973883664005,0.906045499525729
279,1.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,2.0,2.0,-1.854046297190925,-2.0633798258022087,-0.6679973883664005,1.578737306555293
280,1.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,3.0,3.0,-1.854046297190925,-2.0633798258022087,-0.6679973883664005,1.310021276401392
281,1.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,4.0,4.0,-1.854046297190925,-2.0633798258022087,-0.6679973883664005,0.636427737727016
282,1.0,0.0,1.0,5.0,4.0,1.0,1.0,0.0,3.0,3.0,-1.854046297190925,-2.0633798258022087,-0.6679973883664005,1.040403514602679
283,1.0,0.0,1.0,6.0,4.0,1.0,1.0,0.0,28.0,28.0,-1.9579165970116275,-1.887057470002806,-0.4592644159432813,-0.44023984617821105
284,1.0,0.0,1.0,7.0,4.0,1.0,1.0,0.0,72.0,72.0,-1.9579165970116275,-1.887057470002806,-0.4592644159432813,-0.44023984617821105
285,1.0,0.0,1.0,8.0,4.0,1.0,1.0,5.0,197.0,202.0,-1.854046297190925,-1.9749276869193402,-0.6679973883664005,0.09809394577440259
286,1.0,0.0,1.0,9.0,4.0,1.0,1.0,2.0,137.0,139.0,-1.854046297190925,-2.0633798258022087,-0.6679973883664005,1.310021276401392
287,1.0,0.0,1.0,10.0,4.0,1.0,2.0,2.0,36.0,38.0,-1.7501759973702227,-1.9749276869193402,-0.6679973883664005,1.578737306555293
288,1.0,0.0,1.0,11.0,4.0,1.0,2.0,4.0,33.0,37.0,-1.542435397728818,-1.7986053311199375,-0.9810968470010791,2.3866888603066188
289,1.0,0.0,1.0,12.0,4.0,1.0,1.0,3.0,49.0,52.0,-1.542435397728818,-1.7986053311199375,-0.9810968470010791,2.1170710985079064
290,1.0,0.0,1.0,13.0,4.0,1.0,1.0,2.0,81.0,83.0,-1.438565097908116,-1.6222829753205343,-1.1376465763184185,2.3866888603066188
291,1.0,0.0,1.0,14.0,4.0,1.0,1.0,3.0,39.0,42.0,-1.438565097908116,-1.6222829753205343,-1.1376465763184185,1.8483550683540055
292,1.0,0.0,1.0,15.0,4.0,1.0,1.0,5.0,55.0,60.0,-1.3346947980874135,-1.5344127584040002,-1.2941963056357577,1.040403514602679
293,1.0,0.0,1.0,16.0,4.0,1.0,1.0,2.0,76.0,78.0,-1.3346947980874135,-1.5344127584040002,-1.2941963056357577,1.578737306555293
294,1.0,0.0,1.0,17.0,4.0,1.0,1.0,4.0,158.0,162.0,-1.542435397728818,-1.7107351142034033,-1.189829819424198,0.906045499525729
295,1.0,0.0,1.0,18.0,4.0,1.0,1.0,3.0,141.0,144.0,-1.542435397728818,-1.7107351142034033,-1.189829819424198,1.310021276401392
296,1.0,0.0,1.0,19.0,4.0,1.0,1.0,1.0,98.0,99.0,-1.7501759973702227,-1.887057470002806,-0.82454711768374,0.636427737727016
297,1.0,0.0,1.0,20.0,4.0,1.0,1.0,0.0,64.0,64.0,-1.7501759973702227,-1.887057470002806,-0.82454711768374,0.3677117075731151
298,1.0,0.0,1.0,21.0,4.0,1.0,1.0,0.0,40.0,40.0,-1.854046297190925,-2.0633798258022087,-0.8767303607895195,1.040403514602679
299,1.0,0.0,1.0,22.0,4.0,1.0,1.0,0.0,30.0,30.0,-1.854046297190925,-2.0633798258022087,-0.8767303607895195,1.310021276401392
300,1.0,0.0,1.0,23.0,4.0,1.0,1.0,1.0,14.0,15.0,-1.9579165970116275,-1.9749276869193402,-0.6679973883664005,0.09809394577440259
301,1.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,14.0,14.0,-1.9579165970116275,-1.9749276869193402,-0.6679973883664005,0.09809394577440259
302,1.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,5.0,5.0,-2.06178689683233,-2.0633798258022087,-0.4592644159432813,-0.17062208437949827
303,1.0,0.0,1.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,-2.06178689683233,-2.0633798258022087,-0.4592644159432813,-0.44023984617821105
304,1.0,0.0,1.0,3.0,5.0,1.0,1.0,0.0,1.0,1.0,-2.06178689683233,-1.9749276869193402,-0.4592644159432813,-0.708955876332112
305,1.0,0.0,1.0,5.0,5.0,1.0,1.0,0.0,8.0,8.0,-2.06178689683233,-1.9749276869193402,-0.4592644159432813,-0.8433138914090624
306,1.0,0.0,1.0,6.0,5.0,1.0,1.0,0.0,17.0,17.0,-2.06178689683233,-1.7107351142034033,-0.4592644159432813,-1.6512654451603888
307,1.0,0.0,1.0,7.0,5.0,1.0,1.0,0.0,70.0,70.0,-2.06178689683233,-2.0633798258022087,0.5844004461723136,-0.17062208437949827
308,1.0,0.0,1.0,8.0,5.0,1.0,1.0,2.0,156.0,158.0,-1.9579165970116275,-1.7986053311199375,0.2713009875376353,-1.6512654451603888
309,1.0,0.0,1.0,9.0,5.0,1.0,1.0,0.0,117.0,117.0,-1.854046297190925,-1.887057470002806,0.3234842306434145,-0.44023984617821105
310,1.0,0.0,1.0,10.0,5.0,1.0,1.0,4.0,40.0,44.0,-1.6463056975495205,-1.7107351142034033,-0.40708117283750156,0.09809394577440259
311,1.0,0.0,1.0,11.0,5.0,1.0,1.0,6.0,47.0,53.0,-1.6463056975495205,-1.7986053311199375,-0.6158141452606207,0.906045499525729
312,1.0,0.0,1.0,12.0,5.0,1.0,1.0,2.0,59.0,61.0,-1.542435397728818,-1.6222829753205343,-0.9810968470010791,0.636427737727016
313,1.0,0.0,1.0,13.0,5.0,1.0,1.0,4.0,73.0,77.0,-1.438565097908116,-1.6222829753205343,-1.3463795487415373,1.8483550683540055
314,1.0,0.0,1.0,14.0,5.0,1.0,1.0,5.0,59.0,64.0,-1.438565097908116,-1.5344127584040002,-1.1376465763184185,0.906045499525729
315,1.0,0.0,1.0,15.0,5.0,1.0,1.0,9.0,59.0,68.0,-1.3346947980874135,-1.3580904026045975,-1.2941963056357577,-0.17062208437949827
316,1.0,0.0,1.0,16.0,5.0,1.0,1.0,3.0,87.0,90.0,-1.438565097908116,-1.3580904026045975,-1.1376465763184185,-0.708955876332112
317,1.0,0.0,1.0,17.0,5.0,1.0,1.0,4.0,155.0,159.0,-1.438565097908116,-1.4459606195211314,-1.1376465763184185,-0.17062208437949827
318,1.0,0.0,1.0,18.0,5.0,1.0,1.0,5.0,134.0,139.0,-1.542435397728818,-1.2696382637217287,-0.82454711768374,-1.6512654451603888
319,1.0,0.0,1.0,19.0,5.0,1.0,1.0,3.0,89.0,92.0,-1.7501759973702227,-1.6222829753205343,-0.19834820041438292,-0.8433138914090624
320,1.0,0.0,1.0,20.0,5.0,1.0,1.0,0.0,68.0,68.0,-1.6463056975495205,-1.3580904026045975,-0.19834820041438292,-1.6512654451603888
321,1.0,0.0,1.0,21.0,5.0,1.0,1.0,4.0,48.0,52.0,-1.7501759973702227,-1.4459606195211314,0.3234842306434145,-1.6512654451603888
322,1.0,0.0,1.0,22.0,5.0,1.0,2.0,2.0,34.0,36.0,-1.7501759973702227,-1.4459606195211314,0.3234842306434145,-1.6512654451603888
323,1.0,0.0,1.0,23.0,5.0,1.0,2.0,1.0,26.0,27.0,-1.6463056975495205,-1.3580904026045975,-0.40708117283750156,-1.6512654451603888
324,1.0,0.0,1.0,0.0,6.0,0.0,1.0,3.0,25.0,28.0,-1.6463056975495205,-1.3580904026045975,-0.40708117283750156,-1.6512654451603888
325,1.0,0.0,1.0,1.0,6.0,0.0,2.0,2.0,18.0,20.0,-1.7501759973702227,-1.6222829753205343,-0.19834820041438292,-0.8433138914090624
326,1.0,0.0,1.0,2.0,6.0,0.0,2.0,0.0,12.0,12.0,-1.7501759973702227,-1.6222829753205343,-0.19834820041438292,-0.8433138914090624
327,1.0,0.0,1.0,3.0,6.0,0.0,2.0,1.0,7.0,8.0,-1.7501759973702227,-1.4459606195211314,-0.19834820041438292,-1.6512654451603888
328,1.0,0.0,1.0,4.0,6.0,0.0,2.0,0.0,5.0,5.0,-1.7501759973702227,-1.4459606195211314,-0.19834820041438292,-1.6512654451603888
329,1.0,0.0,1.0,5.0,6.0,0.0,1.0,0.0,1.0,1.0,-1.7501759973702227,-1.4459606195211314,-0.19834820041438292,-1.6512654451603888
330,1.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,2.0,3.0,-1.854046297190925,-1.7986053311199375,0.0103847720087363,-0.708955876332112
331,1.0,0.0,1.0,7.0,6.0,0.0,1.0,1.0,9.0,10.0,-1.854046297190925,-1.5344127584040002,0.0103847720087363,-1.6512654451603888
332,1.0,0.0,1.0,8.0,6.0,0.0,1.0,1.0,22.0,23.0,-1.854046297190925,-1.887057470002806,0.0103847720087363,-0.44023984617821105
333,1.0,0.0,1.0,9.0,6.0,0.0,1.0,2.0,31.0,33.0,-1.7501759973702227,-1.7107351142034033,0.06256801511451611,-0.44023984617821105
334,1.0,0.0,1.0,10.0,6.0,0.0,1.0,2.0,57.0,59.0,-1.6463056975495205,-1.6222829753205343,-0.19834820041438292,-0.17062208437949827
335,1.0,0.0,1.0,11.0,6.0,0.0,1.0,17.0,54.0,72.0,-1.542435397728818,-1.6222829753205343,-0.40708117283750156,0.3677117075731151
336,1.0,0.0,1.0,12.0,6.0,0.0,1.0,15.0,74.0,89.0,-1.3346947980874135,-1.4459606195211314,-0.7723638745779602,0.3677117075731151
337,1.0,0.0,1.0,13.0,6.0,0.0,1.0,17.0,80.0,101.0,-1.1269541984460085,-1.2696382637217287,-1.2941963056357577,1.040403514602679
338,1.0,0.0,1.0,14.0,6.0,0.0,1.0,17.0,92.0,118.0,-1.0230838986253064,-1.0933159079223258,-1.242013062529978,0.906045499525729
339,1.0,0.0,1.0,15.0,6.0,0.0,2.0,17.0,108.0,129.0,-0.919213598804604,-0.9169935521229231,-1.3985627918473171,0.09809394577440259
340,1.0,0.0,1.0,16.0,6.0,0.0,2.0,17.0,95.0,128.0,-0.8153432989839016,-0.829123335206389,-1.5029292780588765,0.09809394577440259
341,1.0,0.0,1.0,17.0,6.0,0.0,2.0,17.0,54.0,83.0,-0.919213598804604,-1.0054456910057918,-1.3985627918473171,0.906045499525729
342,1.0,0.0,1.0,18.0,6.0,0.0,2.0,15.0,69.0,84.0,-1.0230838986253064,-1.0933159079223258,-0.9289136038952993,0.636427737727016
343,1.0,0.0,1.0,19.0,6.0,0.0,2.0,14.0,60.0,74.0,-0.919213598804604,-1.0054456910057918,-1.242013062529978,0.636427737727016
344,1.0,0.0,1.0,20.0,6.0,0.0,2.0,6.0,35.0,41.0,-0.919213598804604,-1.0054456910057918,-1.242013062529978,0.636427737727016
345,1.0,0.0,1.0,21.0,6.0,0.0,2.0,6.0,51.0,57.0,-0.919213598804604,-1.0054456910057918,-1.242013062529978,0.3677117075731151
346,1.0,0.0,1.0,22.0,6.0,0.0,2.0,0.0,26.0,26.0,-1.0230838986253064,-0.9169935521229231,-1.0854633332126387,-0.708955876332112
